Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix,Prix M2
25,1,85,3,1,1,1,1,0,1,0,0,1600,18.82
25,1,100,4,0,0,0,1,0,0,0,0,1600,16.00
26,4,105,4,1,1,1,1,0,0,0,0,1600,15.24
26,1,80,3,1,0,1,0,1,0,0,0,1600,20.00
26,5,100,4,1,1,1,1,0,1,0,0,1600,16.00
26,2,112,4,1,1,1,1,0,0,0,1,1600,14.29
26,1,77,3,1,1,1,0,0,0,0,0,1600,20.78
27,1,79,3,1,1,1,1,1,0,0,0,1600,20.25
27,2,80,3,1,1,1,1,1,1,1,1,1600,20.00
27,2,106,4,1,1,1,0,0,0,0,1,1600,15.09
27,1,117,4,1,1,0,0,0,0,0,1,1600,13.68
27,2,86,4,1,1,1,0,0,0,0,0,1600,18.60
28,1,137,4,1,1,1,1,0,0,0,1,1600,11.68
28,3,97,3,1,1,1,0,0,0,0,0,1600,16.49
28,4,74,3,1,1,1,1,0,1,0,0,1600,21.62
28,3,184,4,1,1,1,0,0,0,0,0,1600,8.70
27,4,109,3,1,1,1,0,0,0,0,1,1610,14.77
4,3,180,8,1,1,1,1,0,1,0,0,1620,9.00
5,5,89,4,1,1,1,0,0,0,0,0,1620,18.20
13,6,75,4,0,0,0,0,0,0,0,0,1620,21.60
22,6,135,3,1,1,1,1,0,1,0,1,1620,12.00
27,2,80,3,1,1,1,0,0,0,0,0,1620,20.25
4,3,67,3,1,1,1,1,0,1,0,0,1640,24.48
1,3,65,3,1,1,1,0,0,0,0,0,1500,23.08
1,3,75,3,1,1,1,1,0,0,0,0,1550,20.67
1,3,140,6,0,0,0,0,0,0,0,0,1600,11.43
1,3,133,2,0,1,1,1,0,1,1,1,1650,12.41
1,3,70,3,1,1,1,1,0,0,0,0,1800,25.71
1,3,85,4,1,1,1,0,0,0,0,0,1800,21.18
1,3,165,5,1,1,1,0,0,0,0,0,1900,11.52
2,4,88,3,1,1,1,1,0,1,0,1,1650,18.75
2,3,120,5,1,1,1,0,0,0,0,0,1650,13.75
2,1,80,4,1,1,1,1,0,1,0,0,1650,20.63
2,2,120,4,1,1,1,1,0,0,1,0,1650,13.75
2,1,98,5,1,1,1,1,1,1,0,0,1650,16.84
2,3,72,3,0,0,0,0,0,0,0,0,1650,22.92
2,3,72,3,0,0,0,0,0,0,0,0,1650,22.92
4,3,140,5,1,1,1,0,0,0,0,0,1650,11.79
4,4,105,4,0,0,0,1,0,0,0,0,1650,15.71
4,4,98,5,0,0,0,0,0,0,0,0,1650,16.84
4,5,96,4,1,1,1,1,0,0,1,0,1650,17.19
4,2,56,3,1,1,1,0,0,0,0,0,1650,29.46
4,1,70,3,1,1,1,0,0,0,0,0,1650,23.57
4,2,63,3,1,1,1,0,0,0,0,0,1650,26.19
4,5,78,3,1,1,1,0,0,0,0,0,1650,21.15
6,5,82,4,1,1,1,0,0,0,0,0,1650,20.12
6,1,80,3,1,1,1,0,0,0,0,0,1650,20.63
7,1,75,3,1,1,1,0,0,0,0,0,1650,22.00
11,3,86,3,1,1,1,0,0,0,1,0,1650,19.19
11,5,140,4,1,1,1,0,0,0,0,1,1650,11.79
13,1,65,3,1,1,1,1,0,1,0,0,1650,25.38
13,1,55,2,1,1,1,1,1,0,0,0,1650,30.00
14,1,150,5,0,0,0,0,0,0,0,0,1650,11.00
14,1,90,4,1,1,1,0,1,0,1,1,1650,18.33
14,4,70,3,1,1,1,0,0,0,0,0,1650,23.57
14,3,85,3,1,1,1,1,0,0,0,0,1650,19.41
20,2,97,5,1,1,1,1,0,0,0,0,1650,17.01
20,2,150,4,1,1,1,0,0,0,0,1,1650,11.00
22,2,108,4,1,1,1,1,0,0,1,0,1650,15.28
22,1,106,4,1,1,1,0,1,0,1,1,1650,15.57
22,3,86,3,1,1,1,1,0,1,0,1,1650,19.19
24,1,96,4,1,1,1,1,0,0,0,1,1650,17.19
24,1,90,4,1,1,1,1,0,1,0,1,1650,18.33
25,1,90,4,1,1,1,1,0,0,0,0,1650,18.33
25,2,74,3,1,1,1,0,0,0,0,0,1650,22.30
27,1,120,4,1,1,1,1,0,1,0,0,1650,13.75
27,2,75,3,1,1,1,0,0,0,0,1,1650,22.00
28,1,50,2,1,1,1,1,0,1,0,1,1650,33.00
2,3,80,3,1,1,1,1,0,1,0,1,1665,20.81
4,5,90,4,1,1,1,0,0,0,0,0,1680,18.67
13,3,85,4,1,1,1,0,0,0,0,0,1680,19.76
25,3,147,4,1,1,1,1,1,1,0,1,1680,11.43
4,5,59,3,1,1,1,0,0,0,0,0,1690,28.64
4,1,60,3,1,1,1,1,0,1,0,0,1690,28.17
1,3,102,3,1,1,1,1,1,1,0,0,2000,19.61
1,3,170,4,1,1,1,0,0,0,0,0,2000,11.76
1,3,75,3,1,1,1,1,0,1,0,0,2200,29.33
1,3,70,3,1,1,1,1,0,1,1,0,2300,32.86
1,3,100,3,1,1,1,1,0,1,0,1,2800,28.00
1,4,80,3,1,1,1,1,0,0,0,1,1300,16.25
2,7,110,3,1,1,1,1,1,1,0,1,1700,15.45
2,1,73,3,1,1,1,0,1,0,0,0,1700,23.29
2,6,126,4,1,1,1,1,1,1,0,1,1700,13.49
2,2,85,4,1,1,1,0,1,0,0,0,1700,20.00
2,3,74,3,1,1,1,0,0,0,0,0,1700,22.97
2,6,75,3,1,1,1,0,0,0,0,0,1700,22.67
2,8,85,4,1,1,1,1,0,1,0,0,1700,20.00
2,3,85,4,0,0,0,0,0,0,0,0,1700,20.00
2,1,110,4,1,1,1,1,0,1,0,0,1700,15.45
2,3,73,3,1,1,1,0,0,0,0,0,1700,23.29
2,10,75,3,1,1,0,0,0,0,0,0,1700,22.67
3,1,78,3,1,1,1,1,0,1,0,0,1700,21.79
3,1,93,4,1,1,1,0,0,0,0,0,1700,18.28
3,3,120,5,1,1,1,0,0,0,0,0,1700,14.17
4,1,90,4,1,1,1,1,0,1,0,0,1700,18.89
4,6,215,5,1,1,1,1,0,1,1,1,1700,7.91
4,5,92,4,1,1,1,1,0,1,0,0,1700,18.48
4,4,110,4,1,1,1,1,0,1,0,0,1700,15.45
4,4,80,3,1,1,1,1,0,1,0,0,1700,21.25
4,6,75,3,1,1,1,0,0,1,0,0,1700,22.67
4,3,115,5,0,0,0,1,0,0,0,0,1700,14.78
4,7,82,4,1,1,1,0,0,0,0,0,1700,20.73
4,2,95,4,1,1,1,1,0,1,0,0,1700,17.89
4,6,215,6,1,1,1,1,0,1,0,0,1700,7.91
4,5,158,6,1,1,1,0,0,0,1,0,1700,10.76
4,1,158,5,0,0,0,0,0,0,0,0,1700,10.76
4,4,73,3,1,1,1,1,0,0,0,0,1700,23.29
4,4,90,4,1,1,1,0,0,0,0,0,1700,18.89
4,6,90,3,1,1,1,0,0,0,0,0,1700,18.89
4,2,41,2,1,1,1,1,0,0,0,0,1700,41.46
4,5,120,4,0,0,0,1,0,0,0,0,1700,14.17
4,2,87,3,1,1,1,1,0,1,0,0,1700,19.54
4,2,50,2,0,0,0,1,0,1,0,0,1700,34.00
4,2,90,4,1,1,1,1,0,0,0,0,1700,18.89
4,2,130,5,1,1,1,0,0,0,0,0,1700,13.08
4,4,96,4,1,1,1,0,0,0,0,0,1700,17.71
4,1,104,4,1,1,1,0,0,0,0,0,1700,16.35
4,3,85,3,0,0,0,0,0,0,0,0,1700,20.00
4,2,54,4,1,1,1,1,0,0,0,0,1700,31.48
4,6,33,2,1,1,1,0,0,0,0,0,1700,51.52
4,3,97,4,1,1,1,0,0,0,0,0,1700,17.53
4,2,150,4,0,0,0,0,0,0,0,0,1700,11.33
4,5,130,5,0,0,0,0,0,0,0,0,1700,13.08
4,1,127,4,1,1,1,0,0,0,0,0,1700,13.39
4,1,73,3,1,1,1,0,0,0,0,0,1700,23.29
4,2,190,6,1,1,1,0,0,0,0,0,1700,8.95
4,3,75,3,1,1,1,0,0,0,0,0,1700,22.67
4,6,118,3,1,1,1,0,0,0,1,0,1700,14.41
5,1,80,4,1,1,1,1,0,1,0,0,1700,21.25
5,2,42,2,1,1,1,1,0,1,0,0,1700,40.48
5,3,55,3,1,1,1,0,0,0,0,0,1700,30.91
5,1,42,2,1,1,1,0,0,0,0,0,1700,40.48
5,1,50,3,1,1,1,0,0,0,0,0,1700,34.00
6,1,85,4,1,1,1,0,0,0,0,0,1700,20.00
6,2,68,2,1,1,1,1,0,1,0,0,1700,25.00
6,4,85,4,1,1,1,1,0,0,0,0,1700,20.00
6,8,88,3,1,1,1,0,0,1,0,0,1700,19.32
6,4,80,4,1,1,1,1,0,1,0,0,1700,21.25
6,5,75,3,1,1,1,1,0,1,0,0,1700,22.67
6,1,72,3,1,1,1,0,0,0,0,0,1700,23.61
6,2,70,3,1,1,1,1,0,1,1,0,1700,24.29
6,3,75,3,1,1,1,1,1,1,0,0,1700,22.67
6,4,91,5,0,0,0,0,0,0,0,0,1700,18.68
6,12,85,4,1,1,1,1,0,0,0,0,1700,20.00
6,8,76,3,1,1,1,1,0,0,0,0,1700,22.37
6,1,120,5,1,1,1,1,0,1,0,0,1700,14.17
6,1,100,4,1,1,1,0,0,0,0,0,1700,17.00
6,9,75,3,1,1,1,0,0,0,0,0,1700,22.67
6,3,100,4,1,1,1,0,0,0,1,0,1700,17.00
7,5,120,4,1,1,1,1,0,0,0,0,1700,14.17
7,4,72,3,0,0,0,0,0,0,0,0,1700,23.61
7,2,102,4,1,1,1,1,0,0,0,0,1700,16.67
7,1,95,4,1,1,1,1,0,0,0,0,1700,17.89
8,4,100,5,1,1,1,0,0,0,0,0,1700,17.00
9,5,100,4,1,1,1,0,0,0,0,0,1700,17.00
10,1,108,4,1,1,1,0,0,1,0,0,1700,15.74
10,1,60,3,1,1,1,1,0,1,0,0,1700,28.33
10,1,85,4,1,1,1,0,0,0,0,0,1700,20.00
11,3,90,3,1,1,1,0,0,0,0,0,1700,18.89
11,3,160,4,1,1,1,1,0,1,0,1,1700,10.63
11,1,77,4,1,1,1,1,0,1,0,0,1700,22.08
11,3,90,3,0,0,0,0,0,0,0,0,1700,18.89
11,3,90,3,0,0,0,0,0,0,0,0,1700,18.89
11,3,77,3,1,1,1,1,0,0,0,0,1700,22.08
11,2,120,4,1,1,1,0,0,0,0,1,1700,14.17
12,1,55,3,1,1,1,0,0,0,0,0,1700,30.91
12,2,200,5,1,1,1,0,0,0,0,1,1700,8.50
12,2,135,5,1,1,1,0,0,0,0,1,1700,12.59
13,6,117,4,1,1,1,1,0,1,0,0,1700,14.53
13,1,75,3,1,1,1,1,0,1,0,0,1700,22.67
13,1,73,3,1,1,1,0,0,0,0,0,1700,23.29
13,3,80,3,1,1,1,0,0,0,0,0,1700,21.25
14,5,132,4,1,1,1,1,1,1,0,1,1700,12.88
14,1,75,3,1,1,1,1,0,1,0,0,1700,22.67
14,6,100,4,1,1,1,1,0,0,1,0,1700,17.00
14,6,100,4,1,1,1,1,0,0,0,0,1700,17.00
14,2,86,3,1,1,1,0,0,0,0,0,1700,19.77
14,1,90,4,1,1,1,1,0,1,0,0,1700,18.89
14,1,87,3,1,1,1,1,0,0,0,1,1700,19.54
14,3,74,3,1,1,1,1,0,1,0,0,1700,22.97
14,4,113,4,1,1,1,1,0,1,0,1,1700,15.04
14,6,96,4,1,1,1,1,0,1,0,0,1700,17.71
15,3,113,4,1,1,1,1,0,0,0,1,1700,15.04
15,1,76,3,1,1,1,1,0,1,1,1,1700,22.37
15,3,70,3,1,1,1,0,0,0,1,0,1700,24.29
15,4,80,3,1,1,1,1,0,1,0,0,1700,21.25
15,2,127,4,1,1,1,0,0,0,1,1,1700,13.39
17,1,170,4,1,1,1,1,0,1,0,1,1700,10.00
17,1,78,3,1,1,1,1,0,1,0,0,1700,21.79
17,6,98,4,1,1,1,1,0,1,0,0,1700,17.35
17,3,115,4,1,1,1,1,0,0,0,0,1700,14.78
17,1,74,3,1,1,1,1,0,0,1,0,1700,22.97
17,2,85,3,1,1,1,1,0,1,1,0,1700,20.00
17,3,125,4,1,1,1,0,0,0,0,1,1700,13.60
17,2,130,4,1,1,1,0,0,0,0,0,1700,13.08
18,2,98,4,1,1,1,1,0,0,0,0,1700,17.35
18,3,100,3,1,1,1,0,0,0,0,0,1700,17.00
18,4,50,2,0,1,1,0,0,1,1,0,1700,34.00
20,2,80,3,1,1,1,1,0,0,0,0,1700,21.25
20,2,73,3,1,1,1,1,0,0,0,0,1700,23.29
20,2,52,3,1,1,1,1,0,0,1,0,1700,32.69
20,1,74,3,1,1,1,0,0,0,0,0,1700,22.97
20,5,120,3,1,1,1,1,0,0,0,0,1700,14.17
20,4,95,3,1,1,1,1,0,1,0,0,1700,17.89
20,1,110,4,1,1,1,0,0,0,1,0,1700,15.45
22,2,95,3,1,1,1,0,0,1,0,1,1700,17.89
22,3,128,4,0,0,0,0,0,0,0,0,1700,13.28
22,7,138,5,1,1,0,1,1,0,0,1,1700,12.32
22,3,110,4,0,0,0,0,0,0,0,0,1700,15.45
22,1,104,3,1,1,1,0,0,0,0,0,1700,16.35
22,3,150,5,1,1,1,1,0,1,0,1,1700,11.33
22,4,83,2,1,1,1,0,0,0,0,0,1700,20.48
22,4,166,5,1,1,1,1,0,1,0,1,1700,10.24
22,3,105,4,0,0,0,0,0,0,0,0,1700,16.19
22,4,85,4,1,1,1,1,0,1,0,0,1700,20.00
22,2,130,4,1,1,1,0,0,0,0,0,1700,13.08
23,2,79,3,1,1,1,1,1,1,0,0,1700,21.52
23,3,56,3,1,1,1,1,0,0,0,0,1700,30.36
23,2,104,5,1,1,1,0,0,0,0,0,1700,16.35
24,2,132,4,1,1,1,0,0,0,0,0,1700,12.88
24,5,80,4,1,1,1,0,0,0,0,0,1700,21.25
24,2,135,4,1,1,1,0,0,0,1,1,1700,12.59
24,3,125,4,1,1,1,0,0,0,0,0,1700,13.60
25,4,80,3,1,1,1,1,0,1,0,0,1700,21.25
25,7,118,4,1,1,1,1,0,0,0,1,1700,14.41
25,3,103,3,1,1,1,1,0,1,0,1,1700,16.50
25,3,80,3,1,1,1,0,0,0,0,0,1700,21.25
26,4,67,2,1,1,1,1,0,0,0,0,1700,25.37
26,2,70,2,1,1,1,0,0,0,1,1,1700,24.29
26,2,89,4,1,1,1,0,0,0,1,1,1700,19.10
26,1,77,3,1,1,1,0,0,0,0,0,1700,22.08
26,9,85,4,1,1,1,0,0,0,0,0,1700,20.00
26,1,102,3,1,1,1,1,0,1,0,1,1700,16.67
27,2,107,3,1,1,1,1,1,1,0,1,1700,15.89
27,3,128,4,1,1,1,0,0,0,0,1,1700,13.28
27,2,120,4,1,1,1,0,0,0,0,1,1700,14.17
27,2,200,5,1,1,1,0,1,0,0,1,1700,8.50
27,1,132,4,1,1,1,1,0,1,0,1,1700,12.88
27,1,100,4,1,1,1,0,0,0,1,1,1700,17.00
28,1,126,5,1,1,1,1,0,1,0,1,1700,13.49
28,4,75,3,1,1,1,1,0,0,0,0,1700,22.67
28,6,105,3,1,1,1,1,0,0,0,0,1700,16.19
1,4,75,3,1,1,1,1,0,0,0,0,1400,18.67
2,6,84,3,0,0,0,0,0,0,0,0,1720,20.48
11,1,82,3,1,1,1,0,0,0,0,0,1720,20.98
14,3,75,3,1,1,1,1,0,0,0,0,1720,22.93
14,5,107,4,1,1,1,0,0,0,0,1,1720,16.07
1,4,70,3,0,0,0,0,0,0,0,0,1500,21.43
1,4,80,3,1,1,1,0,0,0,0,0,1500,18.75
2,2,82,3,0,0,0,0,0,0,0,0,1750,21.34
2,11,80,3,0,0,0,1,0,0,0,0,1750,21.88
4,1,60,3,1,1,1,1,0,0,0,0,1750,29.17
4,2,127,6,1,1,1,0,0,0,0,0,1750,13.78
4,1,110,4,1,1,1,0,0,0,0,0,1750,15.91
4,1,154,5,1,1,1,0,0,0,0,0,1750,11.36
5,1,150,8,1,1,1,0,0,0,0,0,1750,11.67
6,4,67,3,1,1,1,0,0,0,0,0,1750,26.12
6,13,75,3,1,1,1,1,1,1,0,0,1750,23.33
9,2,78,4,1,1,1,0,0,0,0,0,1750,22.44
9,1,80,3,1,1,1,1,0,0,0,0,1750,21.88
9,5,4,3,0,1,1,0,0,0,0,0,1750,437.50
10,2,65,3,1,1,1,1,0,1,0,0,1750,26.92
12,4,52,2,1,1,1,1,0,0,0,0,1750,33.65
13,5,135,4,0,0,0,0,0,0,0,0,1750,12.96
13,12,110,4,1,1,1,0,0,0,0,0,1750,15.91
14,6,100,4,1,1,1,0,0,0,1,0,1750,17.50
14,5,100,4,1,1,1,1,0,0,0,0,1750,17.50
14,2,120,3,1,1,1,0,0,0,0,0,1750,14.58
15,4,80,3,1,1,1,1,0,1,0,0,1750,21.88
15,1,124,4,1,1,1,1,0,1,0,0,1750,14.11
22,2,120,4,1,1,1,0,0,0,0,1,1750,14.58
22,3,107,3,1,1,1,0,1,0,0,0,1750,16.36
25,5,118,4,1,0,1,1,0,1,0,1,1750,14.83
25,1,122,4,1,1,1,0,0,0,0,1,1750,14.34
25,2,120,4,1,1,1,0,0,0,0,1,1750,14.58
26,1,65,3,1,1,1,1,0,0,0,1,1750,26.92
27,2,134,4,1,1,1,1,1,1,1,1,1750,13.06
27,1,121,4,1,1,1,1,0,1,0,1,1750,14.46
27,4,160,4,1,1,1,1,0,0,0,1,1750,10.94
27,1,135,3,1,1,1,0,0,0,0,1,1750,12.96
27,2,99,3,1,1,1,0,0,0,0,0,1770,17.88
4,3,78,4,1,1,1,1,0,1,0,0,1780,22.82
4,2,140,5,1,1,1,0,0,0,0,0,1780,12.71
28,6,90,3,1,1,1,1,0,1,0,0,1780,19.78
1,4,90,3,0,0,0,1,0,1,0,0,1500,16.67
1,4,65,3,1,1,1,1,0,0,0,0,1500,23.08
1,4,95,4,1,1,1,1,0,1,0,0,1500,15.79
1,4,85,3,1,1,1,0,0,0,0,0,1600,18.82
1,4,75,3,1,1,1,0,0,0,1,0,1600,21.33
1,4,112,5,1,1,0,1,0,1,0,0,1600,14.29
1,4,36,2,1,1,1,1,0,0,1,0,1700,47.22
1,4,104,3,1,1,1,1,0,1,0,0,1720,16.54
2,4,60,2,0,0,0,0,0,0,0,0,1800,30.00
2,1,95,4,1,1,1,1,0,1,0,0,1800,18.95
2,1,90,3,1,1,1,1,0,1,0,0,1800,20.00
2,4,45,3,1,1,1,1,0,0,0,0,1800,40.00
2,3,75,3,1,1,1,1,0,1,0,0,1800,24.00
2,3,71,3,1,1,1,0,0,1,0,0,1800,25.35
2,4,75,4,0,0,0,0,0,0,0,0,1800,24.00
2,1,111,4,1,1,1,1,0,1,0,0,1800,16.22
2,2,74,3,1,1,1,1,0,0,0,0,1800,24.32
2,1,75,3,0,0,0,0,0,0,0,0,1800,24.00
2,5,110,5,1,1,1,0,0,0,0,0,1800,16.36
2,1,100,4,1,1,1,1,0,0,1,0,1800,18.00
2,1,120,5,0,0,0,0,0,0,0,0,1800,15.00
3,1,100,3,1,1,1,0,1,0,0,0,1800,18.00
4,3,76,3,1,1,1,1,0,0,0,0,1800,23.68
4,2,73,3,1,1,1,1,0,1,0,0,1800,24.66
4,6,90,3,0,0,0,0,0,0,0,0,1800,20.00
4,3,120,5,0,0,0,0,0,0,0,0,1800,15.00
4,3,87,4,1,1,1,1,0,0,0,0,1800,20.69
4,1,50,2,1,1,1,1,0,0,0,0,1800,36.00
4,1,130,4,0,0,0,0,0,0,0,0,1800,13.85
4,8,90,3,1,1,1,1,0,1,1,0,1800,20.00
4,2,40,2,1,1,1,0,0,1,0,0,1800,45.00
4,4,70,3,1,1,1,1,0,0,1,1,1800,25.71
4,1,108,4,1,1,1,1,0,0,0,0,1800,16.67
4,3,60,2,1,1,1,1,0,1,0,0,1800,30.00
4,3,148,4,1,1,1,1,0,1,0,0,1800,12.16
4,2,73,3,1,1,1,1,0,0,0,0,1800,24.66
4,1,70,4,1,1,1,1,0,0,0,0,1800,25.71
4,1,70,3,0,0,0,1,0,1,0,0,1800,25.71
4,1,170,4,1,1,1,1,1,0,1,1,1800,10.59
4,5,160,4,0,0,0,0,0,0,0,0,1800,11.25
4,4,115,4,1,1,1,0,0,0,0,0,1800,15.65
4,2,115,5,1,1,1,1,0,1,0,0,1800,15.65
4,4,95,5,1,1,1,0,0,0,1,0,1800,18.95
4,8,84,4,1,1,1,0,0,0,0,0,1800,21.43
4,1,70,3,1,1,1,0,0,0,0,0,1800,25.71
4,2,86,3,0,0,0,0,0,0,0,0,1800,20.93
4,5,64,3,1,1,1,0,0,0,0,0,1800,28.13
4,5,110,5,1,1,1,0,0,0,0,0,1800,16.36
4,1,67,3,1,1,1,0,0,0,0,0,1800,26.87
4,4,100,4,1,1,1,0,0,0,0,0,1800,18.00
4,3,90,4,0,0,0,0,0,0,0,0,1800,20.00
4,3,120,5,0,0,0,0,0,0,0,0,1800,15.00
4,4,60,3,1,1,1,0,0,0,0,0,1800,30.00
4,2,85,3,1,1,1,0,0,0,0,0,1800,21.18
5,2,40,2,1,1,1,1,0,1,0,0,1800,45.00
5,5,118,4,1,1,1,1,0,1,0,0,1800,15.25
5,3,100,5,1,1,1,0,0,0,0,0,1800,18.00
5,5,40,3,1,1,1,1,0,1,0,0,1800,45.00
5,3,20,1,1,1,1,1,0,1,1,0,1800,90.00
6,3,90,4,1,1,1,0,0,0,0,0,1800,20.00
6,2,86,4,1,1,1,1,0,0,0,0,1800,20.93
6,2,90,4,1,1,1,1,0,0,0,0,1800,20.00
6,2,75,3,1,1,1,1,0,1,0,0,1800,24.00
6,1,121,5,1,1,1,1,1,1,0,0,1800,14.88
6,1,75,3,1,1,1,1,0,1,0,0,1800,24.00
6,13,100,4,1,1,1,1,0,1,0,0,1800,18.00
6,6,72,3,1,1,1,1,0,0,0,0,1800,25.00
6,14,75,3,1,1,1,1,0,1,1,0,1800,24.00
6,4,95,4,1,1,1,0,0,0,0,0,1800,18.95
6,3,115,5,1,1,1,0,0,0,0,0,1800,15.65
6,4,80,4,1,1,1,1,0,1,0,0,1800,22.50
6,12,75,3,1,1,1,1,0,1,0,0,1800,24.00
6,6,75,3,1,1,1,0,0,0,0,0,1800,24.00
6,4,74,3,0,0,0,0,0,0,0,0,1800,24.32
6,5,76,3,1,1,1,0,0,0,0,0,1800,23.68
6,4,90,4,1,1,1,0,0,0,0,0,1800,20.00
6,6,75,3,1,1,1,0,0,0,0,0,1800,24.00
6,1,67,3,1,1,1,0,0,0,0,1,1800,26.87
8,5,70,3,1,1,1,1,0,1,0,0,1800,25.71
8,1,70,3,1,1,1,0,0,0,0,0,1800,25.71
9,3,129,4,1,1,1,0,0,0,1,1,1800,13.95
10,4,70,3,1,1,1,1,0,1,0,0,1800,25.71
10,7,110,3,1,1,1,0,0,0,0,0,1800,16.36
10,4,68,3,0,0,0,0,0,0,0,0,1800,26.47
10,4,80,3,0,0,0,1,0,0,0,0,1800,22.50
10,1,40,3,1,1,1,1,0,0,0,0,1800,45.00
11,4,110,4,1,0,0,1,0,1,0,1,1800,16.36
11,1,150,4,1,1,1,0,0,0,0,0,1800,12.00
11,2,130,3,1,1,1,0,0,0,0,0,1800,13.85
11,3,180,4,1,1,1,1,1,1,0,0,1800,10.00
11,1,120,3,1,1,1,1,0,1,0,1,1800,15.00
11,4,130,3,0,0,0,0,0,0,0,0,1800,13.85
12,3,147,4,1,1,1,1,0,1,1,0,1800,12.24
12,2,107,4,1,1,1,0,0,0,0,0,1800,16.82
12,2,80,3,1,1,1,0,0,0,0,0,1800,22.50
13,1,127,4,1,1,1,1,0,0,0,1,1800,14.17
13,7,73,3,1,1,1,1,1,1,0,0,1800,24.66
13,6,65,3,1,1,1,0,0,0,0,0,1800,27.69
13,1,107,4,1,1,1,0,0,0,0,0,1800,16.82
13,6,90,3,1,1,1,0,0,0,0,1,1800,20.00
14,7,70,3,0,0,0,0,0,0,0,0,1800,25.71
14,5,100,4,0,0,0,0,0,0,0,0,1800,18.00
14,3,100,4,1,1,1,0,0,0,0,0,1800,18.00
14,1,75,3,1,1,1,1,0,0,0,0,1800,24.00
14,4,110,4,1,1,1,0,0,0,1,0,1800,16.36
14,2,80,3,1,1,1,1,0,0,0,0,1800,22.50
14,4,80,3,1,1,1,0,0,0,0,0,1800,22.50
14,6,130,4,1,1,1,0,0,0,0,0,1800,13.85
14,5,80,3,1,1,1,0,0,0,1,0,1800,22.50
14,1,110,3,1,1,1,1,0,1,0,0,1800,16.36
14,4,90,3,1,1,1,1,0,0,0,0,1800,20.00
14,1,56,2,1,1,1,0,0,0,0,0,1800,32.14
14,5,84,3,1,1,0,0,0,0,0,0,1800,21.43
14,1,105,4,1,1,1,1,0,1,0,0,1800,17.14
14,1,85,3,1,1,1,0,0,0,0,0,1800,21.18
14,4,72,3,1,1,1,0,0,0,0,0,1800,25.00
14,3,112,5,1,1,1,0,0,0,0,0,1800,16.07
15,2,70,3,1,1,1,0,0,0,0,0,1800,25.71
15,3,118,4,1,1,1,1,1,1,0,1,1800,15.25
15,3,85,4,0,0,0,0,0,0,0,0,1800,21.18
15,1,132,4,1,1,1,1,1,1,0,0,1800,13.64
15,1,78,3,1,1,1,1,0,0,0,0,1800,23.08
15,2,124,4,1,1,1,0,0,0,0,0,1800,14.52
16,4,133,5,1,1,1,1,0,0,0,0,1800,13.53
17,5,103,3,1,1,1,1,0,0,0,0,1800,17.48
17,5,80,3,1,1,1,1,0,0,0,0,1800,22.50
17,2,130,4,1,1,1,1,0,1,0,0,1800,13.85
17,1,110,4,1,1,1,1,0,0,0,0,1800,16.36
17,3,77,3,1,1,1,1,0,0,1,0,1800,23.38
17,1,73,3,1,1,1,1,0,1,0,0,1800,24.66
17,6,85,3,0,1,1,0,0,0,0,0,1800,21.18
18,3,101,3,1,1,1,1,0,0,0,0,1800,17.82
18,2,80,3,1,1,1,0,0,0,0,0,1800,22.50
18,1,40,3,1,1,1,1,0,1,0,0,1800,45.00
18,4,74,3,1,1,1,0,0,0,0,0,1800,24.32
18,5,91,3,1,1,1,0,0,0,0,0,1800,19.78
20,3,55,2,1,1,1,1,0,0,0,0,1800,32.73
20,4,87,2,1,1,1,1,0,0,0,0,1800,20.69
20,4,150,4,1,1,1,1,0,0,0,0,1800,12.00
20,3,75,3,1,1,1,1,0,1,0,0,1800,24.00
20,2,60,2,1,1,1,1,0,1,0,0,1800,30.00
22,6,156,4,1,1,1,1,1,0,0,1,1800,11.54
22,6,120,4,1,1,1,1,0,1,0,1,1800,15.00
22,1,130,5,1,1,1,1,0,1,0,0,1800,13.85
22,4,160,5,1,1,1,0,0,0,1,1,1800,11.25
22,1,110,4,1,1,1,1,0,1,0,0,1800,16.36
22,3,120,4,1,1,1,0,1,0,0,1,1800,15.00
22,1,105,3,1,1,1,1,1,0,0,1,1800,17.14
22,4,135,4,1,1,1,0,0,0,0,1,1800,13.33
23,1,76,3,1,1,1,1,0,1,1,0,1800,23.68
23,1,76,4,1,1,1,1,0,0,0,0,1800,23.68
23,5,120,4,1,1,1,1,0,0,1,0,1800,15.00
23,1,96,4,0,0,0,1,0,0,0,0,1800,18.75
24,1,225,3,1,1,1,0,0,0,0,0,1800,8.00
24,3,75,3,1,1,1,1,0,0,0,1,1800,24.00
24,3,90,4,1,1,1,1,0,1,0,1,1800,20.00
24,3,90,4,1,1,1,1,0,0,0,0,1800,20.00
24,4,70,3,1,1,1,1,0,1,0,0,1800,25.71
24,1,68,3,1,1,1,0,0,0,0,0,1800,26.47
25,1,132,4,1,1,1,1,0,1,0,1,1800,13.64
25,3,100,2,1,1,1,1,0,0,0,0,1800,18.00
25,3,90,4,1,1,1,0,0,0,0,0,1800,20.00
25,2,90,4,1,1,1,1,0,1,0,0,1800,20.00
25,1,87,3,1,1,1,1,1,1,0,1,1800,20.69
25,2,82,3,0,0,0,0,0,0,0,0,1800,21.95
